# M=24, N=12, max=1, PBC
# U/t                  E0/t                S1(l=12)             S1_OP(l=12)          S10.0(l=12)           S10.0_OP(l=12)        Sigma2_n(l=12)       H(10.0)              S(10.0)_OP(5) 
  -0.030000000019365026 -15.429498813063912 1.404514565894145   0.3977257719212765  0.7216193678756148  0.12535819755075217 0.43852671800396337 0.5786833807396145  0.1251389232545253  
  -0.0332441058799503  -15.441091822796317 1.4045158382131528  0.39739737405017334 0.7217995048978765  0.12522168911887166 0.43881708225428895 0.5790354601507621  0.12500338304326503 
  -0.03683901916813193 -15.453945955069436 1.4045174037551265  0.39703320095327116 0.721999606454854   0.12507038947783453 0.43913943023133584 0.5794260890231765  0.12485315209139011 
  -0.04082267509827882 -15.468199297717687 1.4045193305270993  0.39662932227293535 0.7222219439216442  0.12490269164162844 0.43949735727422734 0.5798595473401292  0.12468663333198735 
  -0.045237111079799136 -15.484005264017902 1.404521702466933   0.39618136793514597 0.7224690606312761  0.12471681286304921 0.4398948799430755  0.5803406042860292  0.12450205480093358 
  -0.05012891031563893 -15.501534340395553 1.4045246232335649  0.39568447701816284 0.7227438075483535  0.12451077507474433 0.440336489444519   0.5808745775259827  0.12429745012665727 
  -0.05554969337013041 -15.52097604406321  1.404528220920797   0.3951332401912095  0.7230493843269973  0.12428238305469969 0.44082721276296155 0.581467400486369   0.12407063673873969 
  -0.061556662893444754 -15.54254111818683  1.4045326539277758  0.39452163478672125 0.7233893867214208  0.1240292000159083  0.4413726829680584  0.582125698918711   0.12381919149683249 
  -0.06821320725083786 -15.566463996321518 1.4045381182814158  0.393842951409955   0.7237678615249045  0.12374852028112004 0.4419792201854946  0.582856878274988   0.12354042339239774 
  -0.07558956942646847 -15.59300557273454  1.4045448567855536  0.39308971077563876 0.7241893704728017  0.12343733863398744 0.4426539253939126  0.5836692237472594  0.12323134291631786 
  -0.08376358826037628 -15.622456320992889 1.4045531704745244  0.39225356921460114 0.7246590648717036  0.12309231587438006 0.44340478940524264 0.5845720152077203  0.12288862761172237 
  -0.09282151984050067 -15.655139810020842 1.4045634329822467  0.39132521097072137 0.7251827731303963  0.12270974000805379 0.4442408201783934  0.5855756597915157  0.12250858323988738 
  -0.10285894771745487 -15.691416674959019 1.4045761086119384  0.3902942250125687  0.7257671038950503  0.1222854823900891  0.4451721922781573  0.5866918454902813  0.12208709987182567 
  -0.1139817915470694  -15.731689109876838 1.4045917751199013  0.3891489635794594  0.7264195681671218  0.12181494799774781 0.4462104232369697  0.5879337199322507  0.12161960207188859 
  -0.12630742480437512 -15.776405961060318 1.4046111525285925  0.3878763790300915  0.7271487246566858  0.12129301881673055 0.4473685830158729  0.5893160995774938  0.12110099215199072 
  -0.13996591336366881 -15.826068513686515 1.4046351396853858  0.38646183472888074 0.727964353763587   0.12071398908730654 0.448661544336062   0.5908557159119915  0.12052558523191796 
  -0.1551013880147405  -15.881237081784686 1.4046648608216745  0.38488888461335186 0.7288776670779191  0.12007149083937012 0.4501062839371528  0.5925715070208142  0.11988703452317763 
  -0.1718735653986984  -15.942538532231566 1.4047017250946718  0.38313901464614514 0.7299015612818103  0.1193584077245617  0.4517222479204648  0.594484965305785   0.11917824483376944 
  -0.19045943341302138 -16.010674899109567 1.4047475030880765  0.38119133744001193 0.7310509280051085  0.11856677459464138 0.4535317984685534  0.5966205553082081  0.11839127173105096 
  -0.21105511887102466 -16.086433276351332 1.4048044256183145  0.3790222287673964  0.7323430348107338  0.11768765952454957 0.4555607648193316  0.5990062199445947  0.11751720304504475 
  -0.23387795712415968 -16.17069721589632  1.404875312106004   0.3766048911434058  0.7337979974612213  0.11671102394237381 0.4578391295451425  0.6016739994319416  0.11654601836695094 
  -0.2591687854867744  -16.26445990786138  1.4049637384742026  0.37390882482597854 0.7354393705420766  0.11562555512209755 0.4604018920902817  0.6046607954828598  0.11546642078284904 
  -0.28719448466463093 -16.36883948155878  1.4050742584062508  0.37089917977883724 0.7372948932926775  0.1144184633116843  0.4632901678008565  0.6080093250775866  0.11426563311117535 
  -0.31825079500552733 -16.485096845831414 1.4052126974257295  0.36753595250397025 0.7393974415149492  0.11307523298774098 0.46655260377657726 0.6117693249116886  0.11292914812901157 
  -0.35266543729042454 -16.614656590078894 1.405386547588864   0.36377297772055067 0.7417862568863224  0.11157931372292464 0.47024722762150617 0.6159990921018961  0.11144041828320113 
  -0.39080157099713214 -16.759131602049944 1.4056055031298333  0.35955664441189084 0.7445085554254632  0.1099117303395397  0.4744438969749538  0.6207674830418562  0.10978046457103906 
  -0.4330616265297777  -16.92035223745112  1.405882196711617   0.3548242350739772  0.7476216630609521  0.1080505833727991  0.47922759827789463 0.6261565473321957  0.10792737564886479 
  -0.47989155185354376 -17.10040111833417  1.406233226353529   0.3495017399649828  0.7511958980810263  0.10597039777364345 0.48470296998454643 0.6322650589720512  0.10585565514819133 
  -0.531785518347161   -17.30165497079082  1.4066806122925934  0.3435009242171983  0.7553185348478558  0.1036412574501762  0.4910006311621089  0.6392133425603747  0.10353535486609362 
  -0.5892911355315213  -17.526835383201657 1.4072539049677315  0.33671530608857764 0.7600993715394366  0.1010276307970093  0.49828624092545937 0.6471500141896018  0.10093089907609024 
  -0.6530152297026794  -17.7790710487417   1.4079933065030654  0.32901450490744955 0.7656787447637333  0.09808673896415857 0.5067738100786201  0.656261632114232   0.09799945181629598 
  -0.7236302474480943  -18.061975077086792 1.408954421062496   0.3202360710118841  0.7722393992509283  0.09476622750344134 0.5167458606689053  0.6667869121234387  0.09468858789808285 
  -0.8018813516190211  -18.379742546474347 1.4102157239091184  0.31017328325389665 0.7800246649492146  0.09100074003638481 0.5285850570888755  0.6790383747073233  0.09093286634724145 
  -0.8885942846390916  -18.737276042210613 1.4118907779382093  0.298556206162977   0.7893674266577826  0.08670669039426969 0.5428259751134306  0.6934366372931188  0.08664860266868099 
  -0.9846840821264076  -19.1403513347443   1.414149208428709   0.28502088419826155 0.8007385868710303  0.08177393295488983 0.5602442826542173  0.710567398852819   0.0817255393452603  
  -1.0911647287793849  -19.59584339430164  1.4172549749533694  0.2690562920333956  0.8148331657858768  0.07605176954762571 0.5820204593558955  0.7312819139226193  0.07601285208555349 
  -1.2091598584197905  -20.112048843730104 1.421641909335343   0.24990611086199935 0.8327354862955344  0.06932383346033356 0.6100658306610001  0.7568880563620576  0.0692940304774227  
  -1.3399146111048585  -20.69917579855095  1.4280793554997038  0.22636873632812318 0.856270103568177   0.061259008974550826 0.647745982128562   0.7895519209240027  0.061237787562970894 
  -1.4848087724302999  -21.370159703317444 1.4380938701677104  0.19633348606407575 0.8888617526725304  0.05130416289957914 0.7017489474470509  0.8332686295827176  0.05129076644346133 
  -1.6453713336763092  -22.142233177874378 1.4553232822259086  0.15548253330471473 0.9381536443692879  0.03841280661833603 0.7881674062605413  0.8967611184789714  0.03840614082506786 
  -1.8232966264420694  -23.040833658116327 1.492213732176375   0.09249465744708911 1.0277071212321354  0.020271474177315976 0.962412100490134   1.005979536495732   0.020269807398321727 
  -2.0204622020290017  -24.118701597656532 1.7191275289118122  0.011338771167638153 1.3447318182422896  0.001683061112839047 1.7828721299452113  1.3428884800012926  0.001683039115073963 
  -2.2389486442444126  -25.87363698782536  3.039551186209031   0.5966716473986567  2.647813022469021   0.4839642932891403  10.007556498696545  2.333421602198701   0.4553111825657981  
  -2.4810615246995544  -28.306204585698435 3.0995418513860247  0.6064834768493674  2.7365581548274087  0.527862288519832   11.237270412223566  2.422618241242778   0.5000264194838775  
  -2.749355732284719   -31.106063270759687 3.122423813773012   0.6113113332251325  2.7496704260793585  0.5478460830007078  11.616857251538221  2.4476246770373016  0.5206928773356343  
