# M=22, N=11, max=1, PBC
# U/t                  E0/t                S1(l=11)             S1_OP(l=11)          S10.0(l=11)           S10.0_OP(l=11)        Sigma2_n(l=11)       H(10.0)              S(10.0)_OP(5) 
  0.030000000019365026 -13.955925931630903 1.3756377370047224  0.38443479802037395 0.9198178972789013  0.12012262660426662 0.4255585686343686  0.7942127008361217  0.11997804301603797 
  0.0332441058799503   -13.945420774442193 1.375638959800331   0.38475035631576054 0.9197913425333074  0.12024990957234975 0.42529310413853594 0.7940569251087556  0.12010498742387975 
  0.03683901916813193  -13.9337864007793   1.3756404583848152  0.38509976870056645 0.9197621522862002  0.12039088999343676 0.4249994865661506  0.7938846271514503  0.12024559292620128 
  0.04082267509827882  -13.920902240592435 1.3756422945722595  0.3854866359292213  0.9197300941368751  0.12054703420355697 0.42467479492455595 0.7936940923774543  0.12040132199049522 
  0.045237111079799136 -13.906635034909502 1.3756445438941416  0.3859149348825084  0.9196949221130801  0.12071996382167637 0.4243158194957566  0.7934834366808321  0.12057379196481467 
  0.05012891031563893  -13.890837542620758 1.3756472985949608  0.3863890563804458  0.9196563776877141  0.12091147182913238 0.4239190364792478  0.7932505915399959  0.12076479111881437 
  0.05554969337013041  -13.873347125178254 1.3756506712650274  0.3869138464889899  0.9196141914194342  0.12112354023941382 0.4234805810736191  0.7929932882263656  0.12097629627081848 
  0.061556662893444754 -13.853984199976255 1.3756547992400132  0.3874946515791038  0.9195680853839463  0.12135835949721911 0.4229962191363761  0.7927090411661565  0.12121049214269658 
  0.06821320725083786  -13.832550553058088 1.3756598499211554  0.3881373674088539  0.9195177765974151  0.12161834976082461 0.42246131748031956 0.79239513052731    0.12146979259416833 
  0.07558956942646847  -13.80882750185192  1.3756660271980599  0.38884849250188774 0.9194629816738337  0.12190618422738422 0.4218708130280575  0.7920485841444508  0.12175686389823269 
  0.08376358826037628  -13.78257389893385  1.3756735791884238  0.3896351861015184  0.9194034230044303  0.12222481467281728 0.4212191810625612  0.7916661589362282  0.12207465022944036 
  0.09282151984050067  -13.753523968425803 1.3756828075455927  0.3905053309816113  0.919338836800061   0.12257749938735672 0.42050040290576973 0.791244322021913   0.12242640154690501 
  0.10285894771745487  -13.721384967651892 1.3756940786261684  0.39146760139534414 0.9192689833964665  0.12296783369649893 0.41970793346883184 0.7907792318052722  0.12281570406371052 
  0.1139817915470694   -13.685834668217082 1.375707836855601   0.39253153644301747 0.9191936602871431  0.1233997832669559  0.41883466919859913 0.7902667193622556  0.12324651350367039 
  0.12630742480437512  -13.64651865288016  1.375724620679221   0.3937076191385379  0.9191127184187398  0.12387772040349239 0.4178729171084825  0.7897022705488633  0.12372319135525081 
  0.13996591336366881  -13.603047427645134 1.3757450815390946  0.39500736145498117 0.9190260823555246  0.12440646354889087 0.4168143656810841  0.7890810093317056  0.12425054433859804 
  0.1551013880147405   -13.554993352616563 1.3757700063709764  0.3964433956367183  0.9189337749926363  0.12499132020326124 0.4156500585712877  0.7883976829355981  0.12483386730724776 
  0.1718735653986984   -13.501887400619324 1.3758003441684448  0.39802957207551626 0.9188359475627419  0.1256381334732478  0.4143703722423062  0.7876466495036446  0.12547898980511205 
  0.19045943341302138  -13.443215759716097 1.375837237208549   0.39978106408002945 0.9187329157337701  0.12635333245716576 0.41296499869501346 0.7868218690570452  0.1261923264932533  
  0.21105511887102466  -13.378416304974754 1.3758820575685649  0.40171447991071607 0.918625202621938   0.12714398664355298 0.4114229347073426  0.7859168986391635  0.12698093164192242 
  0.23387795712415968  -13.306874976665334 1.3759364495777082  0.4038479825329778  0.9185135895288842  0.12801786446237254 0.4097324789621055  0.7849248926014233  0.12785255784501545 
