# M=24, N=12, max=1, PBC
# U/t                  E0/t                S1(l=12)             S1_OP(l=12)          S4.0(l=12)           S4.0_OP(l=12)        Sigma2_n(l=12)       H(4.0)              S(4.0)_OP(5) 
  0.030000000019365026 -15.216236508574841 1.4045144377061882  0.4037601824068539  0.8530271116119682  0.1534086141238966  0.43324404505109015 0.6790417347880601  0.15312371800280747 
  0.0332441058799503   -15.204767747850891 1.404515663774543   0.40408439583213707 0.8528412062115885  0.15357174381181288 0.43296302135372855 0.678649564694449   0.15328560199609026 
  0.03683901916813193  -15.192066190510296 1.4045171663765783  0.40444343029635965 0.8526356707582712  0.15375249113678768 0.4326521441134048  0.6782154342231739  0.1534649635114918  
  0.04082267509827882  -15.17800020671923  1.4045190074958145  0.4048409984966137  0.8524084888167885  0.15395275694420837 0.4323083040291138  0.6777349054491353  0.15366368698512048 
  0.045237111079799136 -15.162424313727307 1.404521262871751   0.40528120315744004 0.8521574495797379  0.15417464698350034 0.4319280815875288  0.6772030823419812  0.1538838596867724  
  0.05012891031563893  -15.145177764008125 1.4045240250042745  0.40576857679816636 0.8518801320537972  0.15442049403468466 0.43150771909353125 0.6766145658832565  0.15412779355310316 
  0.05554969337013041  -15.126083000110677 1.4045274067972677  0.40630812532455424 0.8515738886560813  0.1546928824658424  0.4310430907469538  0.6759634052762635  0.15439804940011184 
  0.061556662893444754 -15.10494396613857  1.4045315459715129  0.4069053757711919  0.8512358283899584  0.1549946755031659  0.43052967088122784 0.6752430450134993  0.15469746379144433 
  0.06821320725083786  -15.081544265642757 1.4045366104012937  0.4075664285516348  0.8508627998337254  0.15532904554560154 0.42996250031253425 0.6744462675502676  0.15502917887866557 
  0.07558956942646847  -15.055645155775156 1.4045428045574997  0.4082980145957599  0.8504513742548321  0.1556995078981392  0.42933615100162825 0.6735651313547378  0.15539667557787873 
  0.08376358826037628  -15.02698336787164  1.4045503772723935  0.4091075577952506  0.8499978292596813  0.1561099583735896  0.4286446889728879  0.6725909040886561  0.1558038105065166  
  0.09282151984050067  -14.995268745298516 1.4045596310781945  0.4100032432072189  0.8494981335076046  0.1565647152750831  0.42788163587375294 0.6715139906991233  0.156254857178283   
  0.10285894771745487  -14.960181690503047 1.404570933413254   0.4109940915253644  0.8489479331612779  0.15706856638522443 0.42703992927658163 0.6703238561861817  0.15675455204806177 
