# M=22, N=11, max=1, PBC
# U/t                  E0/t                S1(l=11)             S1_OP(l=11)          S4.0(l=11)           S4.0_OP(l=11)        Sigma2_n(l=11)       H(4.0)              S(4.0)_OP(5) 
  0.030000000019365026 -13.955925931630903 1.3756377370047224  0.38443479802037395 0.9650814476868513  0.14411327796545276 0.4255585686343686  0.8143989209579534  0.14393993734890242 
  0.0332441058799503   -13.945420774442193 1.375638959800331   0.38475035631576054 0.9650496449656096  0.14426588768946896 0.42529310413853594 0.8142121608934629  0.14409214151474678 
  0.03683901916813193  -13.9337864007793   1.3756404583848152  0.38509976870056645 0.9650146846935864  0.14443492000165872 0.4249994865661506  0.8140055913069864  0.1442607247174116  
  0.04082267509827882  -13.920902240592435 1.3756422945722595  0.3854866359292213  0.9649762881490722  0.14462213288117082 0.42467479492455595 0.8137771562621989  0.144447440302699   
  0.045237111079799136 -13.906635034909502 1.3756445438941416  0.3859149348825084  0.9649341602583075  0.14482947045475184 0.4243158194957566  0.813524596508332   0.14465422728220156 
  0.05012891031563893  -13.890837542620758 1.3756472985949608  0.3863890563804458  0.9648879907910121  0.14505908226761882 0.4239190364792478  0.8132454316037983  0.14488322955823227 
  0.05554969337013041  -13.873347125178254 1.3756506712650274  0.3869138464889899  0.9648374562985628  0.1453133444592705  0.4234805810736191  0.8129369409636114  0.1451368170485271  
  0.061556662893444754 -13.853984199976255 1.3756547992400132  0.3874946515791038  0.9647822229937013  0.14559488301039572 0.4229962191363761  0.8125961438875781  0.14541760888030517 
  0.06821320725083786  -13.832550553058088 1.3756598499211554  0.3881373674088539  0.9647219508120446  0.14590659924505642 0.42246131748031956 0.8122197786549785  0.14572849883496394 
  0.07558956942646847  -13.80882750185192  1.3756660271980599  0.38884849250188774 0.964656298943913   0.1462516977789081  0.4218708130280575  0.8118042808203848  0.14607268323667466 
  0.08376358826037628  -13.78257389893385  1.3756735791884238  0.3896351861015184  0.9645849331802242  0.14663371711852655 0.4212191810625612  0.8113457608949469  0.146453691490014   
  0.09282151984050067  -13.753523968425803 1.3756828075455927  0.3905053309816113  0.9645075354793726  0.14705656312803786 0.42050040290576973 0.8108399816603945  0.14687541948383415 
