# M=26, N=13, max=1, PBC
# U/t E0/t              S1(l=13)            S1_OP(l=13)          S2(l=13)            S2_OP(l=13)              Sigma2_n(l=13)
0.7236302474480942 -13.970024372816711 1.433567431986887 0.4856970751747616 1.115687172904982 0.27392878451745184 0.3905830402786208
0.8018813516190211 -13.705624187972786 1.434054893988396 0.4926291233000689 1.1157225645250062 0.27877628991941195 0.3856566604064895
0.8885942846390915 -13.416883432168136 1.4346284099477562 0.5002422895989941 1.1158421291307183 0.2841080595833386 0.38035481533387383
0.9846840821264075 -13.102111047382193 1.435298886964273 0.5086012539524284 1.1160618023657962 0.2899673486409115 0.3746583896852087
1.0911647287793846 -12.759645189233112 1.436075923179014 0.5177761900774283 1.1163964938082365 0.2963983922346282 0.36854782012443366
1.2091598584197905 -12.38790770094967 1.4369650503220963 0.5278418316611401 1.116857180500043 0.3034439560998704 0.36200285006457733
1.3399146111048588 -11.985479404498953 1.4379620824520547 0.538874276871989 1.1174454633109323 0.3111404275356168 0.35500221079824
1.4848087724303 -11.55120442806282 1.4390413771511072 0.5509424633746624 1.1181432562113778 0.3195080070258455 0.3475233204532131
1.6453713336763092 -11.084335974150427 1.440130962862077 0.5640872041569825 1.1188927311137364 0.32853078880260217 0.3395423004268494
1.8232966264420694 -10.584742652232464 1.4410587997769395 0.5782712699907234 1.119555894342802 0.3381151810514897 0.3310351605106234
2.0204622020290017 -10.053204816221507 1.441435422004499 0.5932627217888419 1.1198301757566267 0.34800057915567567 0.3219824066081358
2.2389486442444126 -9.49184347141271 1.44040081699868 0.6083698950000767 1.119069015316893 0.3575649287761779 0.3123826781540586
2.4810615246995544 -8.904729063854354 1.436113105771465 0.62188024734871 1.1159137734723414 0.3654164603492559 0.30228785552574067
2.749355732284719 -8.298664903350748 1.4249004995342929 0.6300698464741236 1.107660578151571 0.3686668397757733 0.2918803601596096
3.0466624335574273 -7.683894433278673 1.4005783709377786 0.6262203283255359 1.0897443277632637 0.3622483556533047 0.2815993174739617
3.376118948542385 -7.073900320688643 1.3560797245897214 0.601893715086687 1.0571784813753644 0.34022553260282395 0.27221801086989217
3.7412018572067027 -6.48310064304206 1.2896132554181745 0.5532481892478568 1.0097714763669474 0.3012918834809148 0.26461184457109965
4.145763685965451 -5.922883468198628 1.2097557957918186 0.48725581332647533 0.9555222272259989 0.2529221151859576 0.25920278460172597
4.594073561350805 -5.399212456373854 1.1298961990600849 0.4171311285062639 0.9045580207538422 0.2056200567409111 0.25572380274633133
5.090862259841395 -4.913614352085766 1.0588158989028682 0.35253619832546484 0.8619867186961119 0.1652388196979121 0.2535867696232188
5.641372129238837 -4.465423485624838 0.9988713362565466 0.29686682406796255 0.828104782326278 0.13267770282021218 0.25227778976554305
6.251412408385261 -4.053195460160934 0.9491144081990228 0.2499524658845191 0.8014104272536546 0.10679963222033717 0.2514634977957684
6.927420528981504 -3.6752021789449456 0.9078077737492176 0.21055777790962485 0.780296018745251 0.086200702050209 0.25094820593368183
7.676530046391541 -3.32954993832263 0.8733710766707219 0.17741815253600418 0.7634863590154088 0.06972136495226093 0.2506178518278972
8.506645916270964 -3.01422498183471 0.8445491651211152 0.14948076674934152 0.7500302863991507 0.05647893708378792 0.2504041823085359
9.42652791137379 -2.7271445080512877 0.8203617552508123 0.12589828491449098 0.7392153913464563 0.04580305451320463 0.250265160368194
10.445883058791082 -2.466212291284058 0.8000307806138148 0.10598164038115766 0.7304980642009619 0.03717655355207677 0.2501743312528859
11.575468073062355 -2.229367863740001 0.7829264079487245 0.08916125470121881 0.7234564516334473 0.03019446386393179 0.2501148075298545
12.827202866082338 -2.0146239058778477 0.768531034816942 0.07496057842631998 0.717759178446831 0.024536289623945755 0.2500757084007432
14.214296331612768 -1.8200915515683571 0.7564149356859979 0.06297795485223133 0.7131437432952953 0.019946584509405816 0.25004997825388386
15.751385731736603 -1.6439955575014147 0.7462189608335058 0.05287346335152976 0.709400960796276 0.01622075906637818 0.2500330211785382
17.45469115612599 -1.4846817688544784 0.7376416354282663 0.04435881673115416 0.706363396065818 0.013194382835988916 0.2500218326789252
19.342186684050752 -1.3406190609620021 0.7304291743997449 0.03718927918484337 0.7038965773794679 0.010734953510311158 0.25001444331592637
21.43379005530941 -1.2103974873491867 0.7243675462948694 0.03115702995965882 0.7018922184408367 0.008735478587060372 0.2500095593029954
23.751572851579404 -1.092723931714837 0.719276045585139 0.026085625763734247 0.700262933546189 0.007109423815533033 0.2500063292024066
26.31999340611905 -0.9864162073080005 0.7150020148182705 0.021825333452806607 0.6989380826050715 0.005786710258011847 0.2500041918074203
29.166154899593742 -0.8903962758976879 0.71141646666819 0.018249171263584215 0.6978604830824849 0.0047105256329761465 0.2500027769118489
32.320091365574875 -0.8036830570966566 0.7084104249019493 0.015249537748026244 0.6969837942687407 0.0038347737642347437 0.25000183994803393
35.81508462377596 -0.7253851516016202 0.7058918491454258 0.012735334388850775 0.6962704274798426 0.003122027588737565 0.2500012193305565
39.68801548545431 -0.6546936954300382 0.70378303993133 0.01062950658181454 0.6956898705935324 0.0025418818762324444 0.2500008081469005
43.97975293706271 -0.590875485828748 0.7020184429277253 0.008866941224619717 0.6952173409229154 0.002069624667117678 0.25000053571360326
48.73558540900005 -0.5332664651580937 0.7005427875605559 0.00739266944320849 0.6948326995444014 0.0016851638622599255 0.2500003551351142
54.00569868041127 -0.4812656107409437 0.6993095074134127 0.006160330970903623 0.6945195746587486 0.0013721586654315333 0.25000023543894656
59.84570546311234 -0.4343292520063934 0.6982793990810342 0.005130863168995547 0.6942646526292203 0.0011173159760138778 0.25000015609980863
66.31723225305977 -0.3919658180218352 0.6974194834088878 0.004271382939038594 0.6940571038911112 0.0009098198361713235 0.2500001034941022
73.48856964209551 -0.3537310063321622 0.6967020388326916 0.0035542342187849293 0.6938881175891998 0.0007408684060271844 0.25000006861874624
81.43539295236425 -0.31922335618459524 0.696103781222001 0.002956177516153952 0.6937505240294143 0.0006032979669128078 0.2500000454954048
90.24156079787414 -0.2880802044557318 0.6956051684949887 0.002457701149675063 0.6936384881611016 0.0004912774282017009 0.25000003017418493
100.0 -0.25997400000026266 0.6951898114929937 0.0020424366526027695 0.6935472605852865 0.0004000600174750742 0.2500000200051318
