# M = 30, N = 15, V/t = 0.0, K = 1.0, alpha=2, BigFloatPrecision=10000 
# n   P_(n,alpha) 
  0   4.18081499693779639385009192554843216298665104865864545609581214545183792076272827511536452919735017981170297777220981518211218626201797950922699905808681872804658769176230014656730600944643085813508162825143858571959510469968592750933560069745498285058617526425558279677352692242100213172801750218843000822797051625503575581051600369295877978414439636819073955135853890059258604223747663242973898212406757019409411294273740384394718951287291615493233020901164776106123515235668138916754998730991997178898590832098805385905373052586186271233635229162861563515391181430705867004355938266585751767748060688983974911036162408406790713773102018496220922128897539502449219407826895519193728699722907781378241644167180036643555833635418908178436728619638759393134204255147128668325998624533620228493426051662029494262080729358096820639936482695713995919238983127083406938893283540350177504061374014229119688769585164568909180954962023953342612150073531196566115272483727941840482071284663434995662971423961882026944597920406865058950049332289200833355149946584874898732312929900084390305360918331937181338526503575507630955775505604378259198915197951389960556201655254712583996024512559433595794304816634293819806168662061435595224634099554803523722032164453151206458420435622584815144509711122399611209072603964683393733584474976670322649282515725115983430328526746746970504879021409927884284243974773249743817038146691309368286674063309320565151289578569377633483673506499343423575010275524107621500603111510065273561083971790786250666353020145455386332646519796038315487046029380756662854726133421909443538391267962836514276146610582190224355199373607385524293905829731069845023354276977564366490602003244941350351067907589718673901449720745585082584216826638109452809369926341740745485233530147311125427677752875973957314619921157293479374861176262142048044415869701883106078485518450933392654329903321083582459181276338732651709938661979220070522787418173195341770832163844010703897489528105074247943729244036480801070795745840859409202416311050268834594677370961831400595289145404188948858868673785657951713642609735382624537169385714268769440840176931966301875594494102492933238248412038398732910608667079412183818004231113922757976688567983196868531754402563280093671038227690135320744915929301818325546878550614325069110693108364091294481716713450143462726142265422476505996827792934036740697112559499785720676003775202482004330506968711394828843246118310414037046924960600160720439638421720128378958395659773792884725791686856483103860826626361048858551065438388450174320523473340123083182119305515220368424917608524203272411847863165222611867071395147752270604053285834115949269570270031420215725613348126458108599194821945363017411079817698200881887290016717330074153344551479002654399374336097441619237741349976753582260124080799943766596618126291846595092896037653834509251642763185595950954628499872215467672427374588843323061094525772899663168700238197735637147910696955810470762226960612327060886474961e-60 
  1   2.14867249021288940582956074139799531370449080740423264174445407942563448384778948555426816532696807784425429253470267968603569733027747998092383088619107282726646179664845745180036069779041667922239992925929057085190165320925436846994180590222535193780699132527990062690779193468640035241068202406393743687072316610768003782138320014163269691242790610924393334474455299734348588821309908378711578122584543190927980240317193200762148602524936419816038984811032286267917193898640844137484511508227192819619295058475830710462277325862342522604434774071035657919269043357339725692977596706837104380926797630980485723388613567906277249317560867531419582722516015130931719857920684882913137953134520541498084591142688916014722920093659385207719341207729003775648958836512682418172950564855737769106683236248257123471514543138464254356677853358272617983714880972922649072866953550961613553144940324931894260437743027158851733469270544725442384105283138862788390977843922636063733190905888713040229480075464176722090433624831501282043134492017816031833194924736569789250930212295023226378146470007783575394208206767176821529762624690630500358630547998534549460878223334112269155560492774508277540405260627600466357044712302287424230520210241648716813443740396597712170387097284078180366730665576757754121494052981355526837604374810855863400685134627591052760177990165290832578921243829955558080811784177514547918036339160145967739924547082001378929800844286169712977255292425681935984922350543649530506132879611857954222499985374665440634213343171998944743809135554269869880403949272893532343962654604883681937513101922087914808184101135985547843428858894501837481227118838791841581752623615621108288567597148449031955565401323232815591457984379928278426084542615989845523502740635813019589235655064190305737117331467732832609157811451282580471797747686315240615763362287696242906068277691486146920341683292564386267027637395645637946587298159419005009524441560118573570711440466909737255853870142279549125556221954229331448681508126543338167106705926559276748237188224340017457693347160354899604886809219985675291911143153026698864978150839947914439581968829750273193383474181676213473402885590777979109410582515811050490070278629176769012862784435218704319046874081825556808506000997402744237464565680468510244331853867759214444701063553513155451358355398836348023454783401045237714397063008301024491245180423880138982179440624504850547757450528616124771948031029240845665482475611320293186088062217580112483468088545978849006683801953475408659355603025179418750723035484529736603799890691050932610354354965489510384229103218823237108612085168995714436491729715548943248338532401778724608525813565938360769233195838315664091946755930560286851695401859582529656548915262867785216323111339553799688021402351170252521333723088860022840733982930219067426197611416033644296226100141888380395297624934871927952170859522974398195570758736304501825062237925958626279246599329766092025526163775094107641845614802800270764685971e-58 
  2   5.23115268704004095032752163655429013523738439860685642378265196373103849998660472565687128109238595002333008111505250436740236511816503652988244295210263545343841196204979598313727034945821044200072480242800398771769294936178365645540586528640220190927941670040058156400929445749246148857840694208507552002046934115021674815089057678714630877540847840460484123527356976984757416300097162980960120458365329188582300821985565278079898644357534314455092759035291662746490815323680730749431722043407793396293769344784514035052805325609474506390454524637065472112989745681361238130125019792823101502001287384193858490436479550302785574310986734528583593691550719720044812487460124503741735777140562242684434213439735971645388982477332019038252642469477698365089164581430775248419825762315299671909086360196969077845486227331913418245101460525479306243817066714878476096238084805867304275996348295802682642894111927998370186804477779324215589691592656762945634484524311771098271981110192019519540892287616733794683857078447706889017610274570830785247929003792021380461727108449008949552014906464628948796666991548261076513758140262758330378288277306558721789525441934279894684970652008494225914131447576784348786692055694538048727382946504152970851973693699141888894437034276739570758590089694539965052023129637706786544924965831848801991182013556585114597705630173368245155253857836059004055626357595525121587026819800838131960679317878834980280541185485485875116647063822194406716342105104670471435136562629660619428708943940866135249396605024619015861124947899066156857172341925033026763992422558928808056575895646755345441093345699011441980756234345860515923088088307919002040818955066271167389338633694982078396605454412562669018978720261588044130477451769063747288609091687657589419656393288433968538749222897249033380413956696360849260327798415648075889403189591429812157224634505962532400632270395693795923631125141306292844712379865019132096134194876758780320400645694397883522665756617294468711796494591049602063407486396863166850837788458262406194403354166916188609119051803630498120448708810242757907056514206311302020247299125914400634901610183515323600732671622664212598862992386172170040172676526449089124597840555429853032579360626084846046448419546966977651766660195006923603875967504642505581246238253344890233970515448612167084754563050237672611832125029617385893889125802102034952039030912930008209753059806860703951328688127278977594109209372447548826309076870710543206907686385212277048982314733671541922169549048773858716799491600924534023709684046430732401063513220505968885284686560526222304736422470490195749685158681344182037581475904958747554558147225158097663736350490937163973150354896851442128999562626673360999387945074560410994641089117355999470248709341859254795321827548327198152423905063372531802874987259674982858253786346532841366131978635778538351264700641251475318098254835724882101490748747409934346742662942361359176552115917540071699013472185530656979608983537794048413845032e-39 
  3   1.81092235659668211726384968663273315657295532362196045965654736380097696394792675161514804157890662394315035560176317089616452446759970923654974887763440556443397908224496480642257140970900405528803118650625360111898304650233423718264565740039250385975181511337879351179245552429146933018361053706129388701070581845741847057940723176146090114697818391949100697357663533586555199649685415704355214569959097114706688304826466995621421751501276064804202727915237215937445489365051287770064830410416044662957934629451349519794259835147112140054482720195726209463655950248014372960361510833267617133439389006196832440732276716243626498111557291596346163465988009731587988852774384931213081744292835541365882412914975437938279873213996779625180043102229297911122811646038598756070762525928050395166980049912615701832355599718996943234464283626528212490594103437030380359667344349362871899461641842952447480991113114630267476441911394759272613222691929576183932755054582536726056052784354467750100253039527324778183846542332966837207404955961208459298251703116677766224586067960777551420122371242484457867210239925402994998168983327067315543478014958865943905360774364065633294037270885005768790034956476779369296465562138942519088664814263453349145135924550082921040738134057409610945865186802077733487052626733138929539947349133669735159286576265372140663211715711467639598761757891911034158321026803882669502134475108714624993886884075899883233444577343252523776669352733048597341449508700691991427361549418004321521390851466309794220518610541332363682415639495881258093207057105420806562456701598883873294942691131559920003653636717099703493077296297243320618447632679811097575863912822352642103488488097088445418238548004552480869784632639833447284567916575032800618352452863098047451666937432406086133061097786464365459882473462163304393639838042699492641277265742066733556035597376437621536617625851630756658189576692902066319448372088165373589318111775264335439703830725575656837692750339387592280145321572099296807625273897299695843384594296232391045267239538600777411256762407519520629372447558156365533202411753321880290250484979014760155416958940171667310489070858431484919488743553261823100691861855199920135477881825972202411387113771773673742538103495357321006023522775053100990544285216854659340828748044599869968744802235642346524764124981122477844080921651897019639776190521892457373251930184722547510610423662299437612928073319779966831216429291401788241087274693498756445105988980278307084575889746057042971040608757896199195505578106531346142614175700186480247773766836522379901407134474954297613767844812342889546917369087602422217980848267527559762423790196137537893901067978060808228750422366799125009840492129642044794393301716315191861295102719046873192285546481317582193177655457674342572748744613262329536414946486270900672055601003533271029229574320538533971273474555642890548649641172505840619748506772795511889807479829122806630673172079465219790575667176499076613944082031180462599605891e-24 
  4   5.09492917006973033119459948141171631879478953583735388005601523485364487108448075780750430759117202307821518807626344123788874489902198165845415211860979960659638774072823021148992853769857851334958221316001835863420378269955747589662129513376836880993940065826561187745141459449031906129152139579391157660401726124171115856875827160133600580246909976634989334243207789469026818365474109348707802419465462723980004120191264662037878361948822403774440100666960443142685186387181447867160526796259500273541143082775271594950242238120547400517137070128457083720588453337004725225300680500044932565191123430909112752963623769715232704504894774173055401876190335471945622671089210096054378752965446549764048214071175844997708376413941499659518242682543871004174620646670225568454485376393709885027870126413018658271942998642344200819336389251685774426846819796305755445524492913139889243695855113079532104412720363004019972765229584621568091266020973971527608290384735091729326335538513551759547608551214037408668278065229546349244836351477312771662274087224678653371222699597656146668140032444129160284618625450763591597347287781262889496860757302191948285203378702760868765843990990834555877633829879894920131396801332887613765373233617951384684467612656430128827589268605223653640920530937318277906512380054488030121122433556814141497266727984299283463950919653701331023398886735675995961621089661499630725711810996649082067637269838626146256978882380853987135132566912360456085943815227960192383089625192017414220108110464735195927782672047552273253728169551976444656725976370445741184139602578341213088683231135515443200184702858380126937085827739793814449678522166059013195082792691327170712512723120780366757556110013716377287346422887374486752025407820438716748714980847233381652256199444767951371260680717403700796390659360056974874905341921450951082471186320086834870019669911181865354896276991472181234802121957215144643873788766901961970953866412267941224932505610904441751298511070476815226349568073780818803640858422744661891600353575261071174048283750655808611534622717828233278496254465621061341679747966341497275359943116202898858512874858577349880340901226791432970905808270002377338639469588559819600045494608095998031051553835082704523826134879228761102776567601741254819372524577429764726590697430816862081114536696365641967446884608925187929694359187546249847099731220414361887454845661805370049679230126983526493604752630775890071217926681029546382333278177767405862789153812624239284534522518858577764106199053017043496511602031803803743400067108944110076744030308874863574333610272604866548211500118501917465175898603825422078591945409627893833327188737443479238974670368302603046984464060388264837501388969717754182452656004274107375644987414220682067643173613072311373752484629850295526399804844297740640242670398526270630995643925864586102604783199147496376533265658526028544909872432890506307644778326857621337580444484501137748069636280293795417567164657463873180501933449131831149056607e-14 
  5   5.1492242438726371077039171188915479771256736510341311090801685379711949379054911268834039738270213548928520984696374048580442950871270858802210936475510388825302105303470535450631312819738219175858432675123488039968768463963815665131531867283955382461004478089163944404111960828439361309726184363457907847422653864405519058822040881524028231671756036556414636933366414180741750955855922875088002400201661324309125400535833807700298115156305339275994402536615621926610055207171324365059737087203861976319323592985878040217219853851570610968673835446782481551896400509378227746939936429309438710626817837922427736896099134060123561121120401918300169462934602537246630643520230298666420302634374435545951275014529629768767223849714788534579506188662659529409198066373878639034403347938272233203356959103264881912143436615252454641719537897106274729891134473169740320739789412150649226664321845356796665350522325496871672782881954638893270440307532792023407069566149767407577646040921886704540954300703419754745117403825160656591303452815504749013707793309271542273597589677494525348249771152588002848362349836906257602698687944725502678307611546135530084414082473129861405558118480795623927021463441213599044010142301416271572205756954273818073206741396650690067789809151404068130714309043273469982073623236481685092255225518534500463939172666843907865225769746434270833269592064483144724467677466085427717503726171661785252860551548386243354252327383474512798093677795807549613488416968812626239901071188394318252013640632469957858298459509416099169013139299500316763296199785177917384989032064443722045021092591636189853285238861880284891939182348314348905747825311378515484707422760276517220684310287348838103788769454085121840255160597389090159036880862977082662354536069653634547418775011024357544526858857205743958461150942865794089831278597837716016632520120611378062245521144009719286576432538140957462561298998917378620763415094130985075952345404026163568346857335633889942774718111383071544611311266899288488675408959479230070824815118719298768096738323043767726741693377396727651741921250778299058274892995938043859377737220811369822113337574582450799778912820320326957749788921895120303068772146285519126653461578392182654627646448578148548329023742818963579696303116847526853411380751361343188634220610302481098618789953770903221350711370352646605376657628039500637774001335136846014546047062644966126996724522832996220972211474563348604877697621454592629361297020162641103359192207778768504954877585279224421541669910254150445924949374719255278889953755700993736434682251121372814977799314757403794476660802236505790125409702331651054170748669379309210177370555506649013411953358787433491094853946337482698145991040925599782684969673627530174101933211869587110550356814044482774793386321924874414427811548882225760582721996216067906810509721489097510013271737124269238995877212197901478252428033485477703613816834444973713402130331994939218103990733565413807460238277397512976848344032324349794470976e-07 
  6   7.05954232524213914143619161987815081185489998644949745123001465934375816006206554869508055070185911044074924059631303719341810469207109840359445175743436809185133806936335588606991177069430894169239641702050995939282048562774036123502192036717039476007308039213343745245823100245498935060030988725296389272353181743976985737891146678102644510714780871205646595247258424363979420327945546721214336579008087952005325164260682185137466111690322464902511505776081341976925609408502093764710347487068507066279972454226766287245109200691044553884987564665354919007324547919204256204194416294736184733102736783188150667540347109168546527917704291770860857617383344751010528660449857014339159503485321948491925386432032801809829140341290570162099191605804663217881408398915588300692896060441259350678413508661081014234240396315966595262802895103301316475846931708894665910857012655005246044224174431637034745668097290776567883520458607550079009388781816107793462345427538609283584825836247354993925300596884054541770247435189677203162349058679387997009803462339071619847296515721035786399255819444706000158531378400457797022473290866531483555093280484942061840960639364959891066530162776846320567595275026063422103381895833213372679761479927211757902553231631441658542632334435477286116197703583955041738374783230506867249575420520673990436250084955773640282346067515703335925409850427040581339834648924932068497877332620883063827538232566737972658653850432300098155067316898082230639816276096042532734774708612408988119933919312532035223511606057448221124251878529834470548156509563246610961976523714766887821396973213647386850289460351173439359113359740607409064974018018746187779163944547123542708833645906440676941213704026949378386180523582569488159587209295638699264688130181255770899305622968312108280746399224293702916988759370162186034141650067313618284146238873267375049919745618334296813308370356141996366733975579893505911130047474811847286635732205738317495556476346054827771579870302070828736395363300930556817553150270113201894491835403003109861261669391694535492108676832697603752113923913879697353862145733729678066892686362444575028409444571992887877558707267175659848194302999419753329740349575790405588155772924307351744517581066943198382581198401856014293632603986695652943813522406679307555061441391362884373035656258729678923067804421485089286294288060889381006068034539218314224206688434872615102843995907596593797410365188077919983368245562858771455252255018932700257700783054123124822070860564971096056355202767914435699013471507109383909980367830468608596360286807318560568327680278188552883178059362224741477801950476315341687199784769225942732248079646654996878838953319220656348594905511858244484061290334458848887086784040630343003033576569420720593104610586128194755540408101768164767978568657176500866048728756399131745048264565890690464446617343512345007588657108566791966912500612192838048740561161120832288058965877573674312086911558749295335719971906952109687068794518905775284715279e-03 
  7   4.92939942752282551365329622508292698451797876246470497618120240671203681370945054916772653297703254424633230428954359032219064645659918223805215535175170790187421287779319839998377680937868297007758543774827640355428872070927095958535412607948507650622248287031632218224742776727956604455978636082382290676801036773276906478097143743322912583186631403405745258832579155947316036140170838981439374499237611379072300584365827091447606664731951487744789496699462909457545260679992994227943088655825800005013032730475609383479919234081011258573464770676153052297958829703270899891455544204256790326838108112971283693616411904107568385075231059556468828284695900931596103247262556456764012566266221979997371007657553217966165785781137805746220116171040190860166889002143938733573538498015275036795151933875224189196842053916913067774383024113340136273861708251119094508505053672141030433107747732043728740463804781161789094910768267993800396060649210565924105767065099045429730711663667226922377955665890270348203518830270936714890657105286302346488189468543646716557619975074101797065551026485146659574999520006755009450048380181606763827793346984441463124026180001040631402616918286330080919552395813383025783445083136364131376119626342458485449006403140705949919939369976889148329108506277251695739052839484603920573837216159401779783122091030311202805449688877017580382854024033390543258408805803157422566433653557506457817206169877588192908502432161469021018650533603572115684181224876119896774767153915524855563546461385720877569070049839941975991681881129615934579351245224003952135042862206986310558091384688266927557611024614716894520398826580633692780977733268530148630489532848315198382864002201015627447722406844122006284048914491686067336459612026774947971237130120692848771141163367405515982911184008605406177026385359778654937263685339784299929830260662800744468119893481422080753828524557310272791073911900026811513365961448420753548798668588139259403398149057241349590158467956975486112941811992673912588004475530178424568075342496506820285342527965430372168728678498291085433648614488191716571368431599515030564884167744177207038275508668075615070950908671530899606305767336600484081253790542161196655119226591992661942740816899239432360487782568003552625407208576351389773576764503807606433297559890069133800640731778893806520706094172984663532105810803771434896236753098743521576511630200066347977777404436542886457844083922042306924444131362203082569548407574952971579293078645661331971341964518530868669561689166043712097569926503149782227488510516966312435865510671681786373484077938815202460881090006576468011648555115340166351740505986235107639745101494432749098942484096428172965500128000726419031977983332719850520550577019864295486992981972806603430496393839675774049857128973557487757859072942336817522298602923351606665976171982277524962922204498896946582463480985730403698901147590658744614630863928164245311364857177438882808256866854448965831380166038829623513208603601641766841613357e-01 
  8   4.9293994275228249724446166865187941552347763514565426990778026852082520336969921127617380134266844590664027730520588346383615356634811523327860165865265393686614341695982818158293749286557312469631109376900712636270005496717026995785966996030310082765690580151967671294847850123967047363850958946768378726252783729938507610722270318070808464387182854950113133180393500184154233640281708062094213329175243762739461373486804393340098344690912434116113317062883935379404662392788929263264262129343104604685288603669703965298416536262186660623693211640617491315870195264133893544968660632499483896388478327708573491988875288033569488708403843709078709355257573796502205544041050710044645220726637520834248908593212224833092667534518812981557406623899070537530902160011260654959736222727301471717447522017394625568221035694649784749142608928666267352211867738881304301316910416268213089515640380053564263488704668031061983044505785046433972571673903192293315374389651134136849111608630046311668888376375348682644755034603142248384436251949629128239185334515920285321352113735560497595695786308547340232780618009428967964265743725408992059038763166838216536570806042394457355362906477779701081398135102216350941113618491630402997258201232272334396728833864242209870777516400664023179923988397785157925625094076760372294267466297129084439012434294885132124911810353930647369652606706541169217892438163665616924441044081896732396397641368406924630402604834626520123627877495352137526719334752867592347742331463052513394622138992800141575001338976550692458817513065010797951956360588463922707377827277395967242416439529237564002572133253504195553623863528114524491568424785177758013739758003918547881937855338287996767081129424892815744984451430251240341338524509204286842756266815066471414900897635302651471306908584989909465458073360202967399342269228897930858279999030508954222109014279952359801187094135352669848414664129268159441783781435597663676419705572733655488145265264279526975051869023739238526643856221418788992052141512969826192022547119932775676435910512031685638567110279930211885657529858965379635608168759937374639842464414592146843356139604691133558691230012546740326507238500254611349999977229505854410518065353110605726572610147747116734518760169934029530056218374270419834115815626850023574561123573960727312509910613466104778073656776817137141181534723105270809516520426787699942236679767357448955443001966854002486131164919702060834168681607819341261099396029552147519172090616357475894915097446414021084945643883134058018815300693674313127565270829722077955605522697495613473712735005189521531220857147527832549478749076106702295555252234850598616859523185661904985187421976001754789924898982984878545001327420773171369130021774948744088331974481562770741181525965049176430245096081597597637409772018666857920081599718057867442682573686844511873455704237802768798534614219539756190162040949359493088150280071724082050389467135944503773531494302928552362934735206713335630240124786430940757743707e-01 
  9   7.05954232524213913802179655314971946533152147225468005434382173465272026928164442578033364455532184807620492188596702713441641824461715008705153843219013849648614083604921017229119528816162040987169942431608707815882774677886619819622379161213334154587080746446151676099293993822207044421013578438044113697591225096292748814073729687162079266841972246861944210741256964319023745121274663447899485368960949131725884314770552291245306157089225953450915196531834701596134121684883008531619980386920350649962874824542250426415799537138875265252419710548318755733577855091852089825834087477969994970944535582714264351860920330230867380427765282479831640636828018544035633620978289742432321413533712397933886455226598633728731620357819512776300763878938830489743325571581219331780597279313870423388240176945779621260890174026857475432378417783201412447216027878687527521042556593524483043604333294523126944128585839814596203351298888401880211830374979313907316880006076883138382607415788428419083367013589918727554634800999635559597401306944317803498060226124069033551861091015249533657235679151217613105038837437022461607044697292658271155019238978847146193945759870137080907701720810560218375602157663130819766728957698214290436164661001299293337836870244945069801743955902508365592553670425908126556988974537873791764321693986117905903450202291743322074171084370701425411031067505841174847100551428101279622150278744297158347231490971734655776316620024655189477925680028070400602655115003789480374233225321574435848879295891307786953267673292698514346431772497754951512684054626323139438505727659010144174444920543768201671684233422628144414189975868418348658992423043393991447848767583177997294857002696765660790594965837846620660950173189785839136529752717242437205628942620175674304669307178288752453511640223070037007872106874448473902918483533342132042605534372909105783394624103822323260676891006284912452471654975924571226896707465992474929980739693112895352086496724078266899228517791712988256148680541293459924849985725543709629975603375985882662362085525595097323288627311002405501867563305975813777327521469811406972489791071769726269848207319109796164098533308907807931027620343296938144075080106746828092093421907020503602806298137454585197327275897432311147555111414140704478459447802423799518858855852008150214391264802319943895380746890020076948109731249320570524626663529422879566511371910834859442938726393446615147158405501739549359490646285268976321213477557989374582567612486821594965526454272830692958283480132800904692404800305044913138611734964691248714518196057686447350673237636368292218519965894821827606430211111554930845452543846980185317964260532711937468752117994600424987852867355061294419198706856406103869286365410993074734256985072430175105871644485935616789957333773480335958674692942879918976328403071074563220478876478332382988510214482334243607982800625235912689609574424159490129600380679749267160914961666333425858116382002444794392048481905405184424828715545305944081853191e-03 
